Sujet Age Gender Blind Block Essai Structure Numeral Group Colored_dots Couleur_cible Couleur_filler Nombre_caseN Couleurcible_caseN Nombre_caseS Couleurcible_caseS Nombre_caseE Couleurcible_caseE Nombre_caseO Couleurcible_caseO Distance Expected_value Condition Response Response_time
2 41 F Y 2 18 no-less-than 5 NA 8 green blue 3 1 2 0 2 1 3 1 3 TRUE Superior 100 20145
2 41 F Y 2 19 less-than 6 NA 3 red black 5 0 4 0 2 1 1 0 -3 TRUE Inferior 100 3155
2 41 F Y 2 20 no-less-than 6 NA 7 green black 2 1 4 1 1 1 2 0 1 TRUE Superior 0 4693
2 41 F Y 2 21 more-than 5 NA 2 red green 3 0 3 0 1 1 6 0 -3 FALSE Inferior 0 2930
2 41 F Y 2 22 exactly 4 NA 5 green red 3 1 2 1 2 0 5 0 1 ? Superior 100 2089
2 41 F Y 2 23 exactly 6 NA 6 red green 4 1 2 1 3 0 6 0 0 TRUE Equal 19.8433420366 2507
2 41 F Y 2 24 exactly 5 NA 5 red black 3 1 2 1 2 0 1 0 0 TRUE Equal 78.8511749347 3035
2 41 F Y 2 25 more-than 6 NA 6 blue green 2 1 2 1 1 0 2 1 0 FALSE Equal 54.8302872063 1219
2 41 F Y 2 26 exactly 6 A 7 blue red 1 1 6 0 6 1 2 0 1 ? Superior 13.315926893 3037
2 41 F Y 2 27 no-more-than 5 NA 2 green yellow 2 1 6 0 2 0 2 0 -3 TRUE Inferior 92.4281984334 1955
2 41 F Y 2 28 less-than 4 NA 7 red green 3 1 1 1 3 1 6 0 3 FALSE Superior 46.9973890339 1425
2 41 F Y 2 29 no-less-than 6 NA 5 blue red 2 0 6 0 4 0 1 1 -1 FALSE Inferior 76.2402088773 3091
2 41 F Y 2 30 no-less-than 4 NA 2 blue red 3 0 4 1 2 0 5 0 -2 FALSE Inferior 0 3269
2 41 F Y 2 31 exactly 4 NA 4 green blue 6 0 6 0 3 1 1 1 0 TRUE Equal 100 3234
2 41 F Y 2 32 no-less-than 6 NA 9 red green 3 1 3 1 6 0 3 1 3 TRUE Superior 50.1305483029 1258
2 41 F Y 2 33 no-more-than 4 NA 7 blue red 3 0 1 1 3 1 3 1 3 FALSE Superior 26.8929503916 1159
2 41 F Y 2 34 no-less-than 5 NA 4 green yellow 3 1 2 0 6 0 4 0 -1 FALSE Inferior 87.2062663185 3842
2 41 F Y 2 35 less-than 5 NA 5 blue yellow 3 0 1 1 3 1 1 1 0 FALSE Equal 10.182767624 2440
