Subject,Age,Gender,Blind,Block,Trial,Sentence,Numeral,Colored_dots,Couleur_cible,Couleur_filler,Nombre_caseN,Couleurcible_caseN,Nombre_caseS,Couleurcible_caseS,Nombre_caseE,Couleurcible_caseE,Nombre_caseO,Couleurcible_caseO,Distance,Expected_value,Condition,Response,Response_time,Group
6,55,F,N,2,38,exactly,6,3,blue,green,2,0,4,1,6,0,5,0,-3,FALSE,Inferior,0,5759,no
6,55,F,N,2,39,no-less-than,5,3,blue,black,4,0,3,0,5,1,4,0,-2,FALSE,Inferior,100,13754,no
6,55,F,N,2,40,less-than,4,5,red,green,1,1,2,1,2,1,4,0,1,FALSE,Superior,0,3538,no
6,55,F,N,2,41,exactly,5,6,red,green,2,1,4,1,5,0,1,0,1,?,Superior,0,3035,no
6,55,F,N,2,42,no-more-than,4,1,green,red,4,0,4,0,6,0,4,1,-3,TRUE,Inferior,100,5553,no
6,55,F,N,2,43,exactly,4,2,blue,red,3,0,1,1,1,0,2,0,-2,FALSE,Inferior,0,4415,no
6,55,F,N,2,44,exactly,4,7,red,blue,6,0,2,1,3,1,2,1,3,?,Superior,0.261096606,2823,no
6,55,F,N,2,45,less-than,6,3,red,black,1,1,1,0,6,0,3,0,-3,TRUE,Inferior,100,4580,no
6,55,F,N,2,46,less-than,6,9,green,black,2,1,2,1,5,1,5,0,3,FALSE,Superior,0.783289817,3012,no
6,55,F,N,2,47,no-less-than,6,3,blue,black,2,1,5,0,4,0,4,0,-3,FALSE,Inferior,1.566579634,8115,no
6,55,F,N,2,48,more-than,5,7,blue,red,1,0,2,1,4,1,1,1,2,TRUE,Superior,100,5267,no
6,55,F,N,2,49,no-less-than,6,8,blue,green,4,0,4,1,4,0,4,1,2,TRUE,Superior,45.69190601,12355,no
6,55,F,N,2,50,exactly,4,7,green,blue,4,1,6,0,4,0,3,1,3,?,Superior,1.044386423,5244,yes
6,55,F,N,2,51,exactly,5,6,red,black,1,1,3,0,5,1,5,0,1,?,Superior,0,2817,yes
6,55,F,N,2,52,more-than,6,4,blue,yellow,6,0,6,0,2,0,5,1,-2,FALSE,Inferior,0,3228,no
6,55,F,N,2,53,no-more-than,6,5,blue,green,3,0,4,0,6,1,2,0,-1,TRUE,Inferior,100,11843,no
6,55,F,N,2,54,more-than,6,5,green,yellow,3,0,5,1,1,0,6,0,-1,FALSE,Inferior,0,3306,no
6,55,F,N,2,55,more-than,4,6,blue,black,3,1,3,0,2,0,3,1,2,TRUE,Superior,100,4797,no
6,55,F,N,2,56,exactly,4,4,red,yellow,4,0,6,0,3,0,4,1,0,TRUE,Equal,100,2587,yes
6,55,F,N,2,57,more-than,5,8,red,yellow,4,1,6,0,3,0,4,1,3,TRUE,Superior,100,3051,no
6,55,F,N,2,58,no-more-than,6,3,blue,green,6,1,4,0,4,0,6,0,-3,TRUE,Inferior,100,5761,no
6,55,F,N,2,59,no-less-than,4,4,green,yellow,3,1,1,1,2,0,2,0,0,TRUE,Equal,100,8812,no
6,55,F,N,2,60,no-less-than,5,5,red,black,1,1,2,0,1,1,3,1,0,TRUE,Equal,100,3443,no
6,55,F,N,2,61,no-more-than,4,2,blue,black,4,0,5,0,3,1,5,0,-2,TRUE,Inferior,100,3877,no
6,55,F,N,2,62,exactly,4,5,red,blue,3,1,6,0,1,1,1,1,1,?,Superior,0,2896,no
6,55,F,N,2,63,exactly,6,8,green,red,6,1,2,1,2,0,2,0,2,?,Superior,0,3150,yes
6,55,F,N,2,64,exactly,4,4,green,blue,2,1,1,1,1,1,6,0,0,TRUE,Equal,100,3035,no
6,55,F,N,2,65,more-than,6,9,red,blue,3,1,1,0,3,1,3,1,3,TRUE,Superior,100,3025,no
6,55,F,N,2,66,less-than,6,5,green,red,5,0,5,1,3,0,5,0,-1,TRUE,Inferior,100,2861,no
6,55,F,N,2,67,less-than,4,7,green,blue,2,1,3,1,2,0,2,1,3,FALSE,Superior,0,7076,no
6,55,F,N,2,68,no-less-than,4,1,green,black,5,1,2,0,5,0,5,0,-3,FALSE,Inferior,100,9672,no
6,55,F,N,2,69,no-more-than,6,8,red,black,1,0,1,1,3,1,4,1,2,FALSE,Superior,0,12413,no
6,55,F,N,2,70,less-than,5,6,red,yellow,3,1,4,0,4,0,3,1,1,FALSE,Superior,0,3524,no
6,55,F,N,2,71,more-than,4,4,blue,black,1,1,1,0,1,1,2,1,0,FALSE,Equal,0,4017,no
6,55,F,N,2,72,more-than,4,7,blue,red,1,1,3,1,3,1,2,0,3,TRUE,Superior,100,2967,no
6,55,F,N,2,73,exactly,6,6,blue,yellow,2,0,6,0,6,1,5,0,0,TRUE,Equal,100,2681,yes
6,55,F,N,2,74,exactly,5,8,green,yellow,3,1,6,0,5,1,2,0,3,?,Superior,0,3077,yes
6,55,F,N,2,75,no-less-than,6,6,blue,yellow,3,1,2,0,3,1,5,0,0,TRUE,Equal,100,6521,no
6,55,F,N,2,76,no-less-than,5,2,red,blue,6,0,2,1,5,0,5,0,-3,FALSE,Inferior,0,13547,no
6,55,F,N,2,77,exactly,4,5,blue,yellow,4,1,1,0,4,0,1,1,1,?,Superior,0,2980,yes
6,55,F,N,2,78,more-than,4,3,green,red,2,1,3,0,4,0,4,0,-1,FALSE,Inferior,0,3691,no
6,55,F,N,2,79,no-less-than,4,6,red,black,6,0,3,1,1,1,2,1,2,TRUE,Superior,0,3885,no
6,55,F,N,2,80,less-than,5,5,red,blue,6,0,1,1,3,1,1,1,0,FALSE,Equal,0,2991,no
6,55,F,N,2,81,exactly,5,8,red,blue,4,1,2,0,2,0,4,1,3,?,Superior,0,2676,no
6,55,F,N,2,82,exactly,5,4,red,blue,1,0,1,0,5,0,6,1,-1,FALSE,Inferior,0,3260,no
6,55,F,N,2,83,more-than,4,1,red,black,5,1,3,0,3,0,3,0,-3,FALSE,Inferior,100,2666,no
6,55,F,N,2,84,no-more-than,5,8,green,yellow,1,1,4,1,3,0,3,1,3,FALSE,Superior,0,5167,no
6,55,F,N,2,85,no-more-than,4,3,green,blue,2,0,2,0,4,0,1,1,-1,TRUE,Inferior,100,12291,no
6,55,F,N,2,86,less-than,6,7,red,blue,3,0,3,1,1,0,4,1,1,FALSE,Superior,0,4544,no
6,55,F,N,2,87,exactly,5,3,red,green,4,0,1,1,4,0,4,0,-2,FALSE,Inferior,0,3925,no
6,55,F,N,2,88,more-than,5,3,green,yellow,4,1,3,0,1,0,1,0,-2,FALSE,Inferior,0,3579,no
6,55,F,N,2,89,less-than,6,4,green,yellow,5,1,2,0,2,0,2,0,-2,TRUE,Inferior,100,4889,no
6,55,F,N,2,90,no-more-than,5,2,green,red,4,0,5,0,1,1,1,0,-3,TRUE,Inferior,100,3765,no
6,55,F,N,2,91,exactly,5,5,green,yellow,2,0,2,0,2,1,3,1,0,TRUE,Equal,100,3315,no
6,55,F,N,2,92,no-more-than,5,7,red,blue,6,0,3,0,4,1,3,1,2,FALSE,Superior,0,3810,no
6,55,F,N,2,93,less-than,5,4,red,yellow,6,0,2,0,4,1,5,0,-1,TRUE,Inferior,100,3293,no
6,55,F,N,2,94,exactly,6,5,green,red,4,0,3,0,2,0,4,1,-1,FALSE,Inferior,0,3180,no
6,55,F,N,2,95,exactly,4,6,blue,black,4,1,2,1,4,0,4,0,2,?,Superior,0,3137,yes
6,55,F,N,2,96,more-than,5,6,red,blue,3,1,3,1,2,0,6,0,1,TRUE,Superior,100,2916,no
6,55,F,N,2,97,exactly,4,3,green,blue,4,0,5,0,5,1,3,0,-1,FALSE,Inferior,0,2651,no
6,55,F,N,2,98,exactly,5,5,blue,red,1,1,4,1,3,0,2,0,0,TRUE,Equal,100,3373,no
6,55,F,N,2,99,no-less-than,5,7,green,yellow,3,0,2,1,2,1,3,1,2,TRUE,Superior,100,13136,no
6,55,F,N,2,100,more-than,4,2,red,blue,2,0,4,1,3,0,3,0,-2,FALSE,Inferior,0,4588,no
6,55,F,N,2,101,less-than,5,3,blue,yellow,1,0,4,0,2,1,4,0,-2,TRUE,Inferior,100,3093,no
6,55,F,N,2,102,no-less-than,6,4,red,green,4,1,5,0,1,0,2,0,-2,FALSE,Inferior,0,12040,no
6,55,F,N,2,103,exactly,6,8,blue,yellow,3,0,4,1,2,1,2,1,2,?,Superior,0,2811,no
6,55,F,N,2,104,no-less-than,4,5,red,green,3,0,2,1,1,1,2,1,1,TRUE,Superior,0,3564,no
6,55,F,N,2,105,exactly,6,9,green,red,1,0,6,1,3,1,3,0,3,?,Superior,0,3673,yes
6,55,F,N,2,106,no-less-than,6,7,red,green,2,0,6,0,5,1,2,1,1,TRUE,Superior,0,6205,no
6,55,F,N,2,107,more-than,6,7,blue,yellow,1,1,4,0,2,1,4,1,1,TRUE,Superior,100,5313,no
6,55,F,N,2,108,exactly,5,7,green,blue,4,1,6,0,1,0,3,1,2,?,Superior,0,2837,no
6,55,F,N,2,109,exactly,4,4,blue,red,1,1,2,1,4,0,1,1,0,TRUE,Equal,100,3843,no
6,55,F,N,2,110,no-more-than,6,4,blue,green,6,1,4,0,6,0,1,0,-2,TRUE,Inferior,100,4907,no
6,55,F,N,2,111,more-than,6,6,red,green,3,1,6,0,1,0,3,1,0,FALSE,Equal,0,3645,no
6,55,F,N,2,112,exactly,6,6,red,black,1,0,2,1,4,0,4,1,0,TRUE,Equal,100,2624,no
6,55,F,N,2,113,less-than,6,8,blue,red,1,0,3,1,5,0,5,1,2,FALSE,Superior,0,3277,no
6,55,F,N,2,114,less-than,4,2,green,black,5,0,1,1,6,0,1,0,-2,TRUE,Inferior,100,3224,no
6,55,F,N,2,115,no-less-than,5,8,red,blue,6,1,6,0,2,1,6,0,3,TRUE,Superior,100,5069,no
6,55,F,N,2,116,more-than,4,5,blue,red,3,1,6,0,1,0,2,1,1,TRUE,Superior,100,4203,no
6,55,F,N,2,117,no-less-than,6,9,red,black,6,0,5,1,4,1,2,0,3,TRUE,Superior,50.65274151,10090,no
6,55,F,N,2,118,less-than,4,6,blue,red,3,0,1,1,2,1,3,1,2,FALSE,Superior,0,6670,no
6,55,F,N,2,119,exactly,5,5,red,yellow,1,0,5,0,4,0,5,1,0,TRUE,Equal,100,2706,yes
6,55,F,N,2,120,more-than,6,3,green,red,4,0,4,0,4,0,6,1,-3,FALSE,Inferior,0,3939,no
6,55,F,N,3,1,only2,6,7,blue,green,5,1,3,0,1,0,2,1,1,FALSE,Superior,0,7745,no
6,55,F,N,3,2,only1,4,7,red,black,2,1,2,1,2,0,3,1,3,FALSE,Superior,0,3646,no
6,55,F,N,3,3,only2,4,5,green,black,3,1,1,1,1,1,3,0,1,FALSE,Superior,0,3097,no
6,55,F,N,3,4,only2,5,8,green,black,3,0,6,0,4,1,4,1,3,FALSE,Superior,0,2947,no
6,55,F,N,3,5,only1,5,6,red,green,4,1,2,0,2,1,5,0,1,FALSE,Superior,0,2675,no
6,55,F,N,3,6,only2,4,4,red,green,2,0,1,1,2,1,1,1,0,TRUE,Equal,100,3781,no
6,55,F,N,3,7,only1,6,8,blue,yellow,4,1,1,0,2,1,2,1,2,FALSE,Superior,0,4188,no
6,55,F,N,3,8,only1,6,6,green,yellow,6,0,3,1,3,1,3,0,0,TRUE,Equal,100,2775,no
6,55,F,N,3,9,only2,5,7,blue,yellow,1,0,4,1,3,0,3,1,2,FALSE,Superior,0,3447,no
6,55,F,N,3,10,only1,5,8,green,black,3,0,4,1,4,1,5,0,3,FALSE,Superior,0,2472,no
6,55,F,N,3,11,only1,6,9,blue,green,3,1,3,1,3,0,3,1,3,FALSE,Superior,0,2965,no
6,55,F,N,3,12,only2,6,6,blue,black,6,0,4,1,2,1,6,0,0,TRUE,Equal,100,2844,no
6,55,F,N,3,13,only2,4,7,blue,green,3,1,1,1,3,1,3,0,3,FALSE,Superior,0,3251,no
6,55,F,N,3,14,only1,6,6,green,red,6,0,1,1,4,0,5,1,0,TRUE,Equal,100,2881,no
6,55,F,N,3,15,only1,4,5,green,red,1,1,2,1,2,1,6,0,1,FALSE,Superior,0,3042,no
6,55,F,N,3,16,only1,5,5,red,green,3,1,1,1,1,1,4,0,0,TRUE,Equal,100,2914,no
6,55,F,N,3,17,only1,6,7,red,green,2,0,2,1,5,0,5,1,1,FALSE,Superior,0,2572,no
6,55,F,N,3,18,only2,5,5,blue,red,3,1,1,1,1,0,1,1,0,TRUE,Equal,100,4507,no
6,55,F,N,3,19,only1,4,6,green,blue,1,0,2,1,2,1,2,1,2,FALSE,Superior,0,2876,no
6,55,F,N,3,20,only2,5,6,blue,red,4,1,1,1,1,1,6,0,1,FALSE,Superior,0,4859,no
6,55,F,N,3,21,only1,5,5,blue,red,3,0,1,1,2,1,2,1,0,TRUE,Equal,100,3499,no
6,55,F,N,3,22,only2,5,5,blue,black,3,1,1,1,4,0,1,1,0,TRUE,Equal,100,2955,no
6,55,F,N,3,23,only2,4,4,blue,yellow,1,0,1,1,2,1,1,1,0,TRUE,Equal,100,2969,no
6,55,F,N,3,24,only1,5,7,red,black,4,1,2,1,3,0,1,1,2,FALSE,Superior,0,2110,no
6,55,F,N,3,25,only2,4,4,red,black,6,0,2,1,4,0,2,1,0,TRUE,Equal,100,2955,no
6,55,F,N,3,26,only2,6,6,red,green,2,1,5,0,2,1,2,1,0,TRUE,Equal,100,2794,no
6,55,F,N,3,27,only1,4,4,blue,black,6,0,1,1,3,0,3,1,0,TRUE,Equal,100,2562,no
6,55,F,N,3,28,only1,5,5,blue,black,2,1,2,1,1,1,5,0,0,TRUE,Equal,100,2666,no
6,55,F,N,3,29,only2,4,6,blue,yellow,3,1,3,0,3,1,2,0,2,FALSE,Superior,0,2675,no
6,55,F,N,3,30,only2,5,5,red,blue,3,1,1,0,2,1,2,0,0,TRUE,Equal,100,2516,no
6,55,F,N,3,31,only2,6,8,red,black,2,0,1,1,3,1,4,1,2,FALSE,Superior,0,2730,no
6,55,F,N,3,32,only1,4,4,green,black,2,1,2,1,3,0,3,0,0,TRUE,Equal,100,2236,no
6,55,F,N,3,33,only1,4,4,green,black,1,1,2,1,1,0,1,1,0,TRUE,Equal,100,3898,no
6,55,F,N,3,34,only1,6,6,red,black,3,0,2,1,2,1,2,1,0,TRUE,Equal,100,2820,no
6,55,F,N,3,35,only2,6,6,blue,yellow,4,1,2,1,2,0,3,0,0,TRUE,Equal,0,3173,no
6,55,F,N,3,36,only2,6,9,green,black,5,1,5,0,2,1,2,1,3,FALSE,Superior,0,3400,no
7,26,M,N,1,1,no-less-than,4,1,red,black,2,0,1,0,6,0,4,1,-3,FALSE,Inferior,100,14796,no
7,26,M,N,1,2,exactly,4,5,green,black,3,1,1,1,1,0,1,1,1,?,Superior,0,4667,no
7,26,M,N,1,3,exactly,6,7,blue,black,2,1,5,0,5,1,6,0,1,?,Superior,0,6356,no
7,26,M,N,1,4,no-less-than,5,3,blue,red,2,0,6,0,1,1,5,0,-2,FALSE,Inferior,0,6016,no
7,26,M,N,1,5,exactly,5,5,blue,red,2,1,2,1,1,1,3,0,0,TRUE,Equal,99.21671018,5100,no
7,26,M,N,1,6,more-than,5,6,green,black,2,0,2,1,2,1,2,1,1,TRUE,Superior,99.73890339,5395,no
7,26,M,N,1,7,no-less-than,6,6,green,yellow,4,0,3,0,3,1,3,1,0,TRUE,Equal,100,7377,no
7,26,M,N,1,8,less-than,4,4,red,black,2,1,4,0,1,1,1,1,0,FALSE,Equal,0,3462,no
7,26,M,N,1,9,no-less-than,6,9,blue,yellow,2,0,4,0,5,1,4,1,3,TRUE,Superior,82.50652742,15392,no
7,26,M,N,1,10,no-more-than,5,7,blue,green,1,1,2,1,5,0,4,1,2,FALSE,Superior,0.783289817,8564,no
7,26,M,N,1,11,less-than,6,7,green,black,2,1,5,1,5,0,1,0,1,FALSE,Superior,0.783289817,9305,no
7,26,M,N,1,12,no-less-than,5,5,red,yellow,1,0,1,1,1,1,3,1,0,TRUE,Equal,100,9029,no
7,26,M,N,1,13,less-than,4,2,red,black,4,0,2,1,1,0,6,0,-2,TRUE,Inferior,100,5722,no
7,26,M,N,1,14,more-than,5,4,red,green,1,0,2,0,3,0,2,1,-1,FALSE,Inferior,99.73890339,6454,no
7,26,M,N,1,15,more-than,4,1,blue,black,2,0,1,0,4,0,3,1,-3,FALSE,Inferior,0,8155,no
7,26,M,N,1,16,exactly,6,3,green,blue,2,0,5,0,4,0,1,1,-3,FALSE,Inferior,0.783289817,8553,no
7,26,M,N,1,17,more-than,5,2,green,blue,3,1,1,0,6,0,4,0,-3,FALSE,Inferior,0,8276,no
7,26,M,N,1,18,more-than,6,5,blue,green,2,0,4,0,4,1,6,0,-1,FALSE,Inferior,0,4712,no
7,26,M,N,1,19,more-than,4,2,blue,green,2,1,2,0,3,0,1,0,-2,FALSE,Inferior,0,6669,no
7,26,M,N,1,20,more-than,6,3,red,yellow,2,0,6,0,5,1,3,0,-3,FALSE,Inferior,0.261096606,9364,no
7,26,M,N,1,21,no-more-than,6,7,green,blue,3,0,4,1,1,1,2,1,1,FALSE,Superior,3.65535248,9897,no
7,26,M,N,1,22,exactly,4,5,red,yellow,1,1,4,1,4,0,3,0,1,?,Superior,0,5714,yes
7,26,M,N,1,23,exactly,6,6,blue,green,5,1,4,0,1,1,1,0,0,TRUE,Equal,100,30221,no
7,26,M,N,1,24,no-more-than,5,3,red,blue,2,1,5,0,6,0,6,0,-2,TRUE,Inferior,3.133159269,20275,no
7,26,M,N,1,25,no-more-than,6,6,blue,red,2,1,1,0,2,1,2,1,0,TRUE,Equal,100,4810,no
7,26,M,N,1,26,more-than,4,6,green,red,5,0,1,1,3,1,2,1,2,TRUE,Superior,6.266318538,6780,no
7,26,M,N,1,27,exactly,4,4,red,blue,1,1,3,1,2,0,2,0,0,TRUE,Equal,100,2625,no
7,26,M,N,1,28,no-less-than,4,5,blue,red,3,1,2,1,5,0,2,0,1,TRUE,Superior,86.68407311,5978,no
7,26,M,N,1,29,no-less-than,6,4,blue,green,1,0,1,0,4,0,5,1,-2,FALSE,Inferior,0.261096606,9922,no
7,26,M,N,1,30,no-less-than,4,6,red,blue,2,0,3,1,3,1,1,0,2,TRUE,Superior,0.261096606,5371,no
7,26,M,N,1,31,no-more-than,5,2,blue,yellow,4,0,5,0,5,0,3,1,-3,TRUE,Inferior,1.305483029,35578,no
7,26,M,N,1,32,more-than,6,4,red,black,5,0,5,0,6,1,5,0,-2,FALSE,Inferior,1.305483029,5718,no
7,26,M,N,1,33,no-more-than,4,1,blue,red,3,0,2,1,3,0,1,0,-3,TRUE,Inferior,0.261096606,8916,no
7,26,M,N,1,34,exactly,6,9,green,black,3,1,2,0,6,1,2,0,3,?,Superior,0.261096606,6266,yes
7,26,M,N,1,35,no-less-than,4,4,blue,green,2,1,4,0,2,1,2,0,0,TRUE,Equal,0.522193211,8233,no
7,26,M,N,1,36,more-than,6,6,blue,green,3,1,3,1,3,0,2,0,0,FALSE,Equal,0.522193211,5858,no
7,26,M,N,1,37,more-than,4,3,blue,black,5,0,3,1,2,0,2,0,-1,FALSE,Inferior,0,4214,no
7,26,M,N,1,38,no-less-than,6,7,blue,red,1,1,6,0,4,1,2,1,1,TRUE,Superior,0,6219,no
7,26,M,N,1,39,no-more-than,4,6,blue,green,2,1,2,1,2,1,2,0,2,FALSE,Superior,0.783289817,8011,no
7,26,M,N,1,40,more-than,6,7,blue,green,4,1,4,0,2,1,1,1,1,TRUE,Superior,100,4993,no
7,26,M,N,1,41,more-than,5,3,blue,red,4,0,5,0,4,1,1,0,-2,FALSE,Inferior,0,4284,no
7,26,M,N,1,42,more-than,6,8,green,red,3,1,5,1,2,0,5,0,2,TRUE,Superior,100,11330,no
7,26,M,N,1,43,exactly,4,1,green,red,2,0,3,0,1,0,5,1,-3,FALSE,Inferior,0,3397,no
7,26,M,N,1,44,no-more-than,5,6,blue,green,3,1,4,0,3,1,5,0,1,FALSE,Superior,0,8840,no
7,26,M,N,1,45,exactly,6,4,red,blue,1,1,3,0,2,0,3,0,-2,FALSE,Inferior,0,4374,no
7,26,M,N,1,46,less-than,4,6,red,black,3,1,3,1,1,0,3,0,2,FALSE,Superior,0.522193211,7008,no
7,26,M,N,1,47,more-than,4,5,green,blue,2,0,2,1,3,1,4,0,1,TRUE,Superior,100,9885,no
7,26,M,N,1,48,no-less-than,6,8,green,black,3,1,2,1,3,0,3,1,2,TRUE,Superior,97.91122715,13876,no
7,26,M,N,1,49,less-than,6,6,red,blue,4,1,2,1,4,0,5,0,0,FALSE,Equal,0.261096606,8344,no
7,26,M,N,1,50,exactly,5,6,red,blue,3,1,3,0,3,0,3,1,1,?,Superior,0,4627,no
7,26,M,N,1,51,more-than,4,7,red,green,3,1,5,0,1,1,3,1,3,TRUE,Superior,100,7274,no
7,26,M,N,1,52,no-more-than,4,7,red,blue,1,0,2,1,3,1,2,1,3,FALSE,Superior,100,12434,no
7,26,M,N,1,53,exactly,4,3,blue,green,6,1,1,0,5,0,6,0,-1,FALSE,Inferior,0,2949,no
7,26,M,N,1,54,less-than,5,5,red,green,2,0,3,1,2,1,3,0,0,FALSE,Equal,0,5515,no
7,26,M,N,1,55,exactly,4,2,red,green,5,1,2,0,2,0,2,0,-2,FALSE,Inferior,0,4084,no
7,26,M,N,1,56,exactly,4,7,red,black,1,1,4,0,3,1,3,1,3,?,Superior,0.522193211,13184,no
7,26,M,N,1,57,less-than,4,7,green,black,6,0,3,1,3,1,1,1,3,FALSE,Superior,0,6315,no
7,26,M,N,1,58,exactly,6,6,red,black,6,0,2,1,2,1,2,1,0,TRUE,Equal,100,5812,no
7,26,M,N,1,59,no-more-than,6,3,red,blue,5,0,2,0,2,1,2,0,-3,TRUE,Inferior,4.177545692,14198,no
7,26,M,N,1,60,exactly,4,4,green,yellow,1,1,3,1,2,0,4,0,0,TRUE,Equal,100,5983,no
7,26,M,N,1,61,less-than,5,7,green,black,1,1,6,1,3,0,4,0,2,FALSE,Superior,0,4363,no
7,26,M,N,1,62,more-than,5,8,green,black,1,0,6,1,5,0,2,1,3,TRUE,Superior,100,24659,no
7,26,M,N,1,63,more-than,5,5,blue,yellow,1,1,5,0,3,0,4,1,0,FALSE,Equal,0.261096606,4999,no
7,26,M,N,1,64,less-than,4,5,blue,red,3,1,2,1,2,0,2,0,1,FALSE,Superior,0.522193211,4216,no
7,26,M,N,1,65,no-less-than,5,6,green,blue,2,1,4,1,2,0,3,0,1,TRUE,Superior,92.16710183,4642,no
7,26,M,N,1,66,no-less-than,6,3,red,blue,2,0,1,1,2,0,3,0,-3,FALSE,Inferior,0.522193211,7011,no
7,26,M,N,1,67,no-more-than,6,4,blue,red,1,0,3,0,4,0,3,1,-2,TRUE,Inferior,90.8616188,13068,no
7,26,M,N,1,68,less-than,5,8,green,blue,3,1,3,1,3,0,2,1,3,FALSE,Superior,0,10177,no
7,26,M,N,1,69,less-than,4,1,red,yellow,2,0,6,0,1,0,1,1,-3,TRUE,Inferior,100,11206,no
7,26,M,N,1,70,exactly,6,8,red,black,6,0,2,1,6,0,6,1,2,?,Superior,0,8264,yes
7,26,M,N,1,71,exactly,5,5,green,black,1,1,2,1,2,1,3,0,0,TRUE,Equal,100,7724,no
7,26,M,N,1,72,exactly,4,6,green,red,3,1,2,0,5,0,3,1,2,?,Superior,0,8435,no
7,26,M,N,1,73,less-than,5,4,blue,green,1,1,1,0,4,0,5,0,-1,TRUE,Inferior,100,6398,no
7,26,M,N,1,74,no-more-than,5,8,red,blue,5,0,2,1,4,0,6,1,3,FALSE,Superior,0,7935,no
7,26,M,N,1,75,exactly,4,4,red,green,4,1,4,0,6,0,3,0,0,TRUE,Equal,100,2310,yes
7,26,M,N,1,76,less-than,6,8,blue,black,3,1,3,1,2,0,2,1,2,FALSE,Superior,0.783289817,7073,no
7,26,M,N,1,77,exactly,6,8,blue,green,4,1,4,1,5,0,3,0,2,?,Superior,1.82767624,27713,no
7,26,M,N,1,78,no-more-than,4,4,red,black,4,0,3,1,1,1,3,0,0,TRUE,Equal,100,3644,no
7,26,M,N,1,79,exactly,5,3,blue,red,4,0,1,0,4,0,6,1,-2,FALSE,Inferior,0,2732,no
7,26,M,N,1,80,exactly,5,8,red,blue,5,1,3,0,3,1,6,0,3,?,Superior,0.783289817,3253,yes
7,26,M,N,1,81,no-less-than,4,2,green,yellow,3,1,5,0,4,0,5,0,-2,FALSE,Inferior,0,6248,no
7,26,M,N,1,82,no-less-than,5,7,blue,green,5,0,6,1,1,0,1,1,2,TRUE,Superior,0.261096606,12414,no
7,26,M,N,1,83,exactly,5,6,green,red,4,0,5,0,5,1,1,1,1,?,Superior,0,4969,yes
7,26,M,N,1,84,no-less-than,5,4,green,blue,6,0,5,1,1,0,5,0,-1,FALSE,Inferior,45.4308094,9234,no
7,26,M,N,1,85,exactly,5,7,green,yellow,2,0,1,0,5,1,2,1,2,?,Superior,1.305483029,4708,yes
7,26,M,N,1,86,no-more-than,4,3,blue,yellow,5,0,3,1,3,0,5,0,-1,TRUE,Inferior,0,37620,no
7,26,M,N,1,87,less-than,4,3,red,green,3,0,5,0,6,1,3,0,-1,TRUE,Inferior,0,5466,no
7,26,M,N,1,88,no-less-than,5,8,blue,black,2,1,4,0,3,1,3,1,3,TRUE,Superior,0.522193211,7994,no
7,26,M,N,1,89,exactly,4,7,red,yellow,1,0,4,1,3,1,5,0,3,?,Superior,0.261096606,4555,yes
7,26,M,N,1,90,exactly,6,9,red,green,4,1,3,1,2,1,4,0,3,?,Superior,0.261096606,4541,no
7,26,M,N,1,91,no-less-than,4,3,blue,red,4,0,2,0,4,0,4,1,-1,FALSE,Inferior,0,14604,no
7,26,M,N,1,92,no-more-than,6,8,green,red,4,1,1,1,3,1,2,0,2,FALSE,Superior,0,5633,no
7,26,M,N,1,93,no-less-than,6,5,blue,black,4,1,6,0,2,0,4,0,-1,FALSE,Inferior,0.522193211,5635,no
7,26,M,N,1,94,exactly,5,7,blue,black,6,0,6,0,1,1,6,1,2,?,Superior,0.261096606,6077,no
7,26,M,N,1,95,more-than,6,9,red,blue,3,1,3,1,4,0,3,1,3,TRUE,Superior,100,6401,no
7,26,M,N,1,96,exactly,6,5,blue,red,5,0,5,0,2,1,6,0,-1,FALSE,Inferior,0,4235,no
7,26,M,N,1,97,less-than,6,4,blue,black,1,0,3,1,2,0,3,0,-2,TRUE,Inferior,100,21350,no
7,26,M,N,1,98,exactly,6,6,green,red,2,0,6,0,6,1,5,0,0,TRUE,Equal,100,13226,yes
7,26,M,N,1,99,no-more-than,5,5,green,black,4,1,3,0,3,0,1,1,0,TRUE,Equal,100,5585,no
7,26,M,N,1,100,no-less-than,4,7,blue,red,5,0,2,1,2,1,3,1,3,TRUE,Superior,6.266318538,5283,no
7,26,M,N,1,101,no-more-than,6,9,blue,green,3,0,3,1,3,1,3,1,3,FALSE,Superior,0,4069,no
7,26,M,N,1,102,no-more-than,4,2,blue,black,3,1,1,0,3,0,1,0,-2,TRUE,Inferior,11.74934726,6505,no
7,26,M,N,1,103,no-more-than,5,4,red,black,2,0,6,1,3,0,1,0,-1,TRUE,Inferior,0,12460,no
7,26,M,N,1,104,less-than,6,5,blue,red,6,0,1,0,3,0,3,1,-1,TRUE,Inferior,100,7804,no
7,26,M,N,1,105,no-more-than,4,5,green,blue,2,1,2,1,6,0,1,1,1,FALSE,Superior,0.261096606,4689,no
7,26,M,N,1,106,exactly,5,2,blue,yellow,5,0,3,0,3,1,4,0,-3,FALSE,Inferior,0,12365,no
7,26,M,N,1,107,less-than,5,3,blue,red,3,1,4,0,5,0,2,0,-2,TRUE,Inferior,100,3363,no
7,26,M,N,1,108,exactly,5,5,red,yellow,2,0,6,0,4,0,5,1,0,TRUE,Equal,100,2926,yes
7,26,M,N,1,109,more-than,4,4,red,black,2,1,2,1,2,0,4,0,0,FALSE,Equal,99.73890339,4672,no
